_StoreAppData__genre,_StoreAppData__id,_StoreAppData__languages,_StoreAppData__name,_StoreAppData__rating,_StoreAppData__ratings_count,_StoreAppData__ratings_count_curr,_StoreAppData__ratings_curr_ver,_StoreAppData__release_date,_StoreAppData__supported_devices,_StoreAppData__url
['Medical'],1223472664,"['EN', 'ES']",b'TherapyChat - Online Therapy',,,,,2017-05-08,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/therapychat-online-therapy/id1223472664?mt=8&uo=4
"['Health & Fitness', 'Lifestyle']",1099082562,"['EN', 'KO']",b'Tracks - Running with Story',5.0,88.0,56.0,4.5,2016-09-04,"['iPhone4S-iPhone4S', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/tracks-running-with-story/id1099082562?mt=8&uo=4
"['Social Networking', 'Lifestyle']",1237423645,"['AR', 'DA', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'ZH', 'ES', 'ZH']",b'8Talk for Telegram',5.0,44.0,41.0,4.5,2017-05-26,"['iPhone3GS-iPhone-3GS', 'iPhone4-iPhone4', 'iPodTouchFourthGen-iPodTouchFourthGen', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/8talk-for-telegram/id1237423645?mt=8&uo=4
"['Social Networking', 'Productivity']",1129353344,"['EN', 'RU']",b'MSGR Messenger',,,,,2016-07-10,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/msgr-messenger/id1129353344?mt=8&uo=4
"['Finance', 'Utilities']",458081756,"['NL', 'EN', 'FR', 'DE']",b'CBC Mobile',,,,,2013-08-26,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/cbc-mobile/id458081756?mt=8&uo=4
"['Productivity', 'Utilities']",1152943008,['EN'],b'LECET MEP MOBILE',,,,,2016-09-17,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/lecet-mep-mobile/id1152943008?mt=8&uo=4
"['Business', 'Productivity']",654877081,"['EN', 'FR', 'DE', 'JA', 'PT', 'RU', 'ZH', 'ES']",b'Servcorp Onefone',5.0,7.0,3.0,5.0,2013-06-11,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/servcorp-onefone/id654877081?mt=8&uo=4
['Lifestyle'],1185230347,['EN'],b'Be My Menu App',,,,,2016-12-13,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/be-my-menu-app/id1185230347?mt=8&uo=4
"['Social Networking', 'Productivity']",1111767435,"['AR', 'CA', 'ZH', 'NL', 'EN', 'FR', 'DE', 'HI', 'HU', 'IT', 'JA', 'KO', 'PT', 'RU', 'ES']",b'Loopy 2id for Telegram. Smart Team Messenger',3.0,11.0,7.0,3.5,2016-05-15,"['iPhone4-iPhone4', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/loopy-2id-for-telegram-smart-team-messenger/id1111767435?mt=8&uo=4
"['Social Networking', 'Entertainment']",1313843672,"['AR', 'EN', 'FR', 'DE', 'KU', 'FA', 'TR']",b'Peyamber Messenger',,,,,2017-11-29,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/peyamber-messenger/id1313843672?mt=8&uo=4
"['Utilities', 'Productivity']",1122489699,"['AR', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'RU', 'ZH', 'ES', 'ZH', 'TR', 'VI']",b'SIMPlus',,,,,2016-07-05,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/simplus/id1122489699?mt=8&uo=4
['Business'],1040781243,"['AR', 'HY', 'AZ', 'BE', 'BG', 'EN', 'FJ', 'FR', 'KA', 'DE', 'HE', 'ID', 'IT', 'JA', 'MS', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'TL', 'TH', 'ZH', 'TR', 'UK', 'VI']",b'Star Phone - One Smart Star',,,,,2015-10-24,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/star-phone-one-smart-star/id1040781243?mt=8&uo=4
['Finance'],1247451758,['EN'],b'Mashreq Neo',,,2.0,3.0,2017-10-02,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/mashreq-neo/id1247451758?mt=8&uo=4
"['Education', 'Productivity']",1262412433,['EN'],b'Youseeu Virtual Classroom',,,2.0,1.0,2017-08-11,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/youseeu-virtual-classroom/id1262412433?mt=8&uo=4
"['Productivity', 'Utilities']",599923574,"['EN', 'FR', 'DE', 'PT', 'RU', 'ZH', 'ES']",b'Kerio Operator Softphone',4.0,17.0,8.0,5.0,2013-03-11,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/kerio-operator-softphone/id599923574?mt=8&uo=4
"['Business', 'Utilities']",925768970,"['EN', 'JA', 'KO', 'RU', 'ZH', 'ES', 'VI']",b'SafeChats',,,,,2015-01-14,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/safechats/id925768970?mt=8&uo=4
